n,run_idx,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
4,124,8196,8196,0.999997536304172,0.33362058700004127,2,1,0000 1111
4,125,8196,8196,0.9999735792768973,0.4416178819956258,2,1,0000 1111
4,126,8196,8196,0.9999927559866678,0.3678475760098081,2,1,0000 1111
4,127,8196,8196,0.9999983077051299,0.3960447139979806,2,1,0000 1111
5,0,8196,8196,0.9999975138107299,0.3525119590049144,2,1,00000 11111
5,1,8196,8196,0.9999725175180252,0.30788663000566885,2,1,00000 11111
5,2,8196,8196,0.9998553953079278,0.28216441901167855,2,1,00000 11111
5,3,8196,8196,0.9999956644929373,0.3169447050022427,2,1,00000 11111
5,4,8196,8196,0.9999064915880174,0.3025936129997717,2,1,00000 11111
5,5,8196,8196,0.9999987242353304,0.32907953999529127,2,1,00000 11111
5,6,8196,8196,0.9999999754726289,0.31679330200131517,2,1,00000 11111
5,7,8196,8196,0.9999986474059206,0.31332723499508575,2,1,00000 11111
5,8,8196,8196,0.9999914367125707,0.4113959709939081,2,1,00000 11111
5,9,8196,8196,0.999980808991803,0.3863252370065311,2,1,00000 11111
5,10,8196,8196,0.9999746765945413,0.32569791401328985,2,1,00000 11111
5,11,8196,8196,0.9999930573549536,0.3219893899949966,2,1,00000 11111
5,12,8196,8196,0.9999959262891492,0.3311533039959613,2,1,00000 11111
5,13,8196,8196,0.9999684309123458,0.35986108001088724,2,1,00000 11111
5,14,8196,8196,0.9999790718783048,0.3565845190023538,2,1,00000 11111
5,15,8196,8196,0.9999980288363354,0.3260193669993896,2,1,00000 11111
5,16,8196,8196,0.9999797295134446,0.3102067489962792,2,1,00000 11111
5,17,8196,8196,0.9999869311806048,0.3271629130031215,2,1,00000 11111
5,18,8196,8196,0.9999613903928396,0.31148174799454864,2,1,00000 11111
5,19,8196,8196,0.9999925638148384,0.35337805800372735,2,1,00000 11111
5,20,8196,8196,0.9999404016878629,0.38562924500729423,2,1,00000 11111
5,21,8196,8196,0.9999822064747765,0.3208551069983514,2,1,00000 11111
5,22,8196,8196,0.9999656155575847,0.34163237099710386,2,1,00000 11111
5,23,8196,8196,0.9999986630602763,0.3872205679945182,2,1,00000 11111
5,24,8196,8196,0.9998956598844002,0.3738519210019149,2,1,00000 11111
5,25,8196,8196,0.9999998277122631,0.34740496799349785,2,1,00000 11111
5,26,8196,8196,0.9999994640813953,0.7051619390113046,2,1,00000 11111
5,27,8196,8196,0.999971066129103,0.6473612130066613,2,1,00000 11111
5,28,8196,8196,0.9999433008565352,0.47301120100019034,2,1,00000 11111
5,29,8196,8196,0.9999993799983755,0.5110825200099498,2,1,00000 11111
5,30,8196,8196,0.9999936509450046,0.6270894759945804,2,1,00000 11111
5,31,8196,8196,0.9999694032942503,0.45674074899579864,2,1,00000 11111
5,32,8196,8196,0.9999588968869239,0.3580214739922667,2,1,00000 11111
5,33,8196,8196,0.9999980247815011,0.37385921498935204,2,1,00000 11111
5,34,8196,8196,0.9999691046776688,0.3854664069949649,2,1,00000 11111
5,35,8196,8196,0.9999799651306351,0.3518565470003523,2,1,00000 11111
5,36,8196,8196,0.9999895737674078,0.36729323500185274,2,1,00000 11111
5,37,8196,8196,0.999956497368391,0.36412609899707604,2,1,00000 11111
5,38,8196,8196,0.9999932137824528,0.34520815599535126,2,1,00000 11111
5,39,8196,8196,0.9999930696555797,0.31330700099351816,2,1,00000 11111
5,40,8196,8196,0.9999917163683831,0.35944675099744927,2,1,00000 11111
5,41,8196,8196,0.9999885394416616,0.36443062299804296,2,1,00000 11111
5,42,8196,8196,0.9999999889837703,0.39189441499183886,2,1,00000 11111
5,43,8196,8196,0.9999943743549887,0.32074580500193406,2,1,00000 11111
5,44,8196,8196,1.0,0.3735884859925136,2,1,00000 11111
5,45,8196,8196,0.9999322414571142,0.3506527410063427,2,1,00000 11111
5,46,8196,8196,0.9999934349575108,0.30554539400327485,2,1,00000 11111
5,47,8196,8196,0.9999628817324444,0.3196185849956237,2,1,00000 11111
5,48,8196,8196,0.9999972877004482,0.28972858800261747,2,1,00000 11111
5,49,8196,8196,0.9999980931980196,0.2892361309932312,2,1,00000 11111
5,50,8196,8196,0.9999954895109495,0.306343045012909,2,1,00000 11111
5,51,8196,8196,0.9999998762906028,0.32579918300325517,2,1,00000 11111
5,52,8196,8196,0.9999032107173444,0.2881269549980061,2,1,00000 11111
5,53,8196,8196,0.9999666959937131,0.3110636890050955,2,1,00000 11111
5,54,8196,8196,0.9999867617723397,0.3412094689992955,2,1,00000 11111
5,55,8196,8196,0.9999784403999171,0.3618215899914503,2,1,00000 11111
5,56,8196,8196,0.9999955313983048,0.4313192449917551,2,1,00000 11111
5,57,8196,8196,0.9999906859295432,0.37301237000792753,2,1,00000 11111
5,58,8196,8196,0.9999962483577953,0.30341750200022943,2,1,00000 11111
5,59,8196,8196,0.9999808940529172,0.30448436900042,2,1,00000 11111
5,60,8196,8196,0.9998838225478747,0.2997059789922787,2,1,00000 11111
5,61,8196,8196,0.9999831867061624,0.2977810129959835,2,1,00000 11111
5,62,8196,8196,0.9999999847809758,0.36984608600323554,2,1,00000 11111
5,63,8196,8196,0.9999940383159195,0.29956266398949083,2,1,00000 11111
5,64,8196,8196,0.9998929613224075,0.3150246570003219,2,1,00000 11111
5,65,8196,8196,0.9999944145460669,0.31169423199025914,2,1,00000 11111
5,66,8196,8196,0.9999923933880969,0.5873802089918172,2,1,00000 11111
5,67,8196,8196,0.9999996811671831,0.6398440129996743,2,1,00000 11111
5,68,8196,8196,0.999999965672551,0.58365614801005,2,1,00000 11111
5,69,8196,8196,0.9999806569192786,0.535590109997429,2,1,00000 11111
5,70,8196,8196,0.9999425070749627,0.4651448149961652,2,1,00000 11111
5,71,8196,8196,0.9999424077191161,0.40305063700361643,2,1,00000 11111
5,72,8196,8196,0.999945149270146,0.38019221600552555,2,1,00000 11111
5,73,8196,8196,0.9999717594790164,0.4501569949934492,2,1,00000 11111
5,74,8196,8196,0.999981638488258,0.3639303570089396,2,1,00000 11111
5,75,8196,8196,0.9999769620113856,0.3541940449940739,2,1,00000 11111
5,76,8196,8196,0.9998801266585408,0.5180456050002249,2,1,00000 11111
5,77,8196,8196,0.9999918340018011,0.4028589350054972,2,1,00000 11111
5,78,8196,8196,0.9999606174115527,0.37440355301077943,2,1,00000 11111
5,79,8196,8196,0.9999701989032851,0.3552078290085774,2,1,00000 11111
5,80,8196,8196,0.9999537882357891,0.3794776639988413,2,1,00000 11111
5,81,8196,8196,0.9999996447052395,0.38699259200075176,2,1,00000 11111
5,82,8196,8196,0.9999871852000889,0.3527851500111865,2,1,00000 11111
5,83,8196,8196,0.9999175129937733,0.4067890509904828,2,1,00000 11111
5,84,8196,8196,0.9999999371233016,0.3609309570019832,2,1,00000 11111
5,85,8196,8196,0.9999509383829874,0.39767286300775595,2,1,00000 11111
5,86,8196,8196,0.9999833550984211,0.3909103539917851,2,1,00000 11111
5,87,8196,8196,0.9999951562825181,0.36240216900478117,2,1,00000 11111
5,88,8196,8196,0.9999924484196148,0.3023868750024121,2,1,00000 11111
5,89,8196,8196,0.9999980602223372,0.32249004299228545,2,1,00000 11111
5,90,8196,8196,0.9999846436544995,0.31247770799382124,2,1,00000 11111
5,91,8196,8196,0.9999688998535663,0.3216175959969405,2,1,00000 11111
5,92,8196,8196,0.9999964895092279,0.3078480560070602,2,1,00000 11111
5,93,8196,8196,0.9999890676500547,0.2888668039959157,2,1,00000 11111
5,94,8196,8196,0.999992655699177,0.29495693498756737,2,1,00000 11111
5,95,8196,8196,0.9999623135629372,0.28885391699441243,2,1,00000 11111
5,96,8196,8196,0.999907114667647,0.32172198400076013,2,1,00000 11111
5,97,8196,8196,0.9999973803670602,0.2999338079971494,2,1,00000 11111
5,98,8196,8196,0.9999878407697496,0.31932618300197646,2,1,00000 11111
5,99,8196,8196,0.9999997113313122,0.3185256290016696,2,1,00000 11111
5,100,8196,8196,0.9999681502444806,0.3282226690062089,2,1,00000 11111
5,101,8196,8196,0.9999977704918487,0.32902960799401626,2,1,00000 11111
5,102,8196,8196,0.9999999247654493,0.3410146899987012,2,1,00000 11111
5,103,8196,8196,0.9999358058272453,0.31991340800595935,2,1,00000 11111
5,104,8196,8196,0.9999973860111961,0.33294453300186433,2,1,00000 11111
5,105,8196,8196,0.9998000903611574,0.5675476699980209,2,1,00000 11111
5,106,8196,8196,0.9999642565198251,0.5378937070054235,2,1,00000 11111
5,107,8196,8196,0.9999446983276484,0.49447982500714716,2,1,00000 11111
5,108,8196,8196,0.9999360295755295,0.43531174899544567,2,1,00000 11111
5,109,8196,8196,0.9999987941823314,0.5459996610006783,2,1,00000 11111
5,110,8196,8196,0.9999267476560632,0.4737914929864928,2,1,00000 11111
5,111,8196,8196,0.9999364408357807,0.3137118899903726,2,1,00000 11111
5,112,8196,8196,0.9999418395782305,0.32740492999437265,2,1,00000 11111
5,113,8196,8196,0.999959835885019,0.33489687100518495,2,1,00000 11111
5,114,8196,8196,0.9997724914243072,0.34718301000248175,2,1,00000 11111
5,115,8196,8196,0.9999358087026111,0.3707552200066857,2,1,00000 11111
5,116,8196,8196,0.9999878728393445,0.32474241199088283,2,1,00000 11111
5,117,8196,8196,0.999984183263657,0.2819501420017332,2,1,00000 11111
5,118,8196,8196,0.99999999934903,0.33883853899897076,2,1,00000 11111
5,119,8196,8196,0.9999239879978975,0.348051046996261,2,1,00000 11111
5,120,8196,8196,0.9999979941262489,0.321561313001439,2,1,00000 11111
5,121,8196,8196,0.999981763558018,0.36436531800427474,2,1,00000 11111
5,122,8196,8196,0.9999916518206052,0.3568305799999507,2,1,00000 11111
5,123,8196,8196,0.9999776956719649,0.3176272550044814,2,1,00000 11111
5,124,8196,8196,0.9999804353807045,0.3232851860084338,2,1,00000 11111
5,125,8196,8196,0.9999480648590083,0.3109328930004267,2,1,00000 11111
5,126,8196,8196,0.9999824098955155,0.33351315099571366,2,1,00000 11111
5,127,8196,8196,0.99999714054287,0.319212261994835,2,1,00000 11111
6,0,8196,8196,0.9999991136420935,0.408075547995395,2,1,000000 111111
6,1,8196,8196,0.9999958035945549,0.37631779299408663,2,1,000000 111111
6,2,8196,8196,0.9999839866072827,0.38227408299280796,2,1,000000 111111
6,3,8196,8196,0.999985908440481,0.3793336749949958,2,1,000000 111111
6,4,8196,8196,0.9999998570736761,0.38900328100135084,2,1,000000 111111
6,5,8196,8196,0.999761820569534,0.367551903007552,2,1,000000 111111
6,6,8196,8196,0.9999943167988544,0.3448097240034258,2,1,000000 111111
6,7,8196,8196,0.9999999021102794,0.3530800709995674,2,1,000000 111111
6,8,8196,8196,0.9999756568801047,0.3546566690056352,2,1,000000 111111
6,9,8196,8196,0.9998336152299837,0.33157020100043155,2,1,000000 111111
6,10,8196,8196,0.9999841994363732,0.3411325869965367,2,1,000000 111111
6,11,8196,8196,0.9999872607044964,0.3307929319998948,2,1,000000 111111
6,12,8196,8196,0.9999961927279198,0.3541551179951057,2,1,000000 111111
6,13,8196,8196,0.9999733375777033,0.36633724300190806,2,1,000000 111111
6,14,8196,8196,0.9999997865007327,0.35830703399551567,2,1,000000 111111
6,15,8196,8196,0.9999901545264582,0.3472342050081352,2,1,000000 111111
6,16,8196,8196,0.999941366845067,0.3711618569941493,2,1,000000 111111
6,17,8196,8196,0.9999963531679565,0.6494323410006473,2,1,000000 111111
6,18,8196,8196,0.9999934523749705,0.6527181010023924,2,1,000000 111111
6,19,8196,8196,0.9996404601416286,0.4419989440066274,2,1,000000 111111
6,20,8196,8196,0.9999963752285745,0.4341172179993009,2,1,000000 111111
6,21,8196,8196,0.9999984808452306,0.4959026729920879,2,1,000000 111111
6,22,8196,8196,0.9998984597500395,0.412669019002351,2,1,000000 111111
6,23,8196,8196,0.9999342396020471,0.37596059699717443,2,1,000000 111111
6,24,8196,8196,0.9999236376589979,0.3822608640039107,2,1,000000 111111
6,25,8196,8196,0.999954468117213,0.3852151660103118,2,1,000000 111111
6,26,8196,8196,0.9999553763625905,0.40888632999849506,2,1,000000 111111
6,27,8196,8196,0.9998960226500434,0.3793335929949535,2,1,000000 111111
6,28,8196,8196,0.9999996880265479,0.3863828100002138,2,1,000000 111111
6,29,8196,8196,0.9999196855326731,0.38126101599482354,2,1,000000 111111
6,30,8196,8196,0.9999376624800448,0.3834739809972234,2,1,000000 111111
6,31,8196,8196,0.9999037787687454,0.3409914200019557,2,1,000000 111111
6,32,8196,8196,0.9999361962333527,0.34515606200147886,2,1,000000 111111
6,33,8196,8196,0.999994100458354,0.3398776300018653,2,1,000000 111111
6,34,8196,8196,0.9999844231642112,0.37842777000332717,2,1,000000 111111
6,35,8196,8196,0.9999845615375693,0.3769993780006189,2,1,000000 111111
6,36,8196,8196,0.9999997578119566,0.3639117150014499,2,1,000000 111111
6,37,8196,8196,0.9999861923927688,0.4035816940013319,2,1,000000 111111
6,38,8196,8196,0.9998728268204873,0.3536119780037552,2,1,000000 111111
6,39,8196,8196,0.9999999849374684,0.34405908999906387,2,1,000000 111111
6,40,8196,8196,0.9999878311120586,0.3268330629944103,2,1,000000 111111
6,41,8196,8196,0.9999491798061938,0.34244595900236163,2,1,000000 111111
6,42,8196,8196,0.9999968772071063,0.408443983993493,2,1,000000 111111
6,43,8196,8196,0.9999957361832104,0.3398408689972712,2,1,000000 111111
6,44,8196,8196,0.9998662337922297,0.32920516599551775,2,1,000000 111111
6,45,8196,8196,0.9999856081892826,0.35727850600960664,2,1,000000 111111
6,46,8196,8196,0.9999898356487478,0.36488588800420985,2,1,000000 111111
6,47,8196,8196,0.9999887829629351,0.3587067920016125,2,1,000000 111111
6,48,8196,8196,0.999990379135191,0.31679773499490693,2,1,000000 111111
6,49,8196,8196,0.9999924837808615,0.3307182849966921,2,1,000000 111111
6,50,8196,8196,0.9999944692966558,0.33924673798901495,2,1,000000 111111
6,51,8196,8196,0.9999989235533154,0.3440304279938573,2,1,000000 111111
6,52,8196,8196,0.9999457701521661,0.3273072610027157,2,1,000000 111111
6,53,8196,8196,0.9998913214993348,0.3664802499988582,2,1,000000 111111
6,54,8196,8196,0.9999582632563169,0.37218604200461414,2,1,000000 111111
6,55,8196,8196,0.9999100063565048,0.3511623459926341,2,1,000000 111111
6,56,8196,8196,0.9999971229739663,0.6034373759903247,2,1,000000 111111
6,57,8196,8196,0.9999503420524027,0.61685737100197,2,1,000000 111111
6,58,8196,8196,0.9999899365436542,0.4984136480052257,2,1,000000 111111
6,59,8196,8196,0.9998413954325359,0.5224204139958601,2,1,000000 111111
6,60,8196,8196,0.9999997139382168,0.4644962950114859,2,1,000000 111111
6,61,8196,8196,0.9999181659222586,0.3977375109971035,2,1,000000 111111
6,62,8196,8196,0.9999999383964854,0.37296214899106417,2,1,000000 111111
6,63,8196,8196,0.9999199569145674,0.3946966240037,2,1,000000 111111
6,64,8196,8196,0.9998535984416028,0.3780014929943718,2,1,000000 111111
6,65,8196,8196,0.9999707355587196,0.428498737004702,2,1,000000 111111
6,66,8196,8196,0.9998898864340013,0.39035412699740846,2,1,000000 111111
6,67,8196,8196,0.9999932193911664,0.349169058012194,2,1,000000 111111
6,68,8196,8196,0.9999961000666825,0.35329322899633553,2,1,000000 111111
6,69,8196,8196,0.9999950039900051,0.36609345900069457,2,1,000000 111111
6,70,8196,8196,0.9999752678837028,0.3568812919984339,2,1,000000 111111
6,71,8196,8196,0.9999595081558055,0.3637747379980283,2,1,000000 111111
6,72,8196,8196,0.9999884476621167,0.3261688010097714,2,1,000000 111111
6,73,8196,8196,0.9999971363214464,0.35733677599637304,2,1,000000 111111
6,74,8196,8196,0.9999996203989125,0.3780813000048511,2,1,000000 111111
6,75,8196,8196,0.9999829670564835,0.35359482700005174,2,1,000000 111111
6,76,8196,8196,0.9999938078891836,0.3266765779990237,2,1,000000 111111
6,77,8196,8196,0.9999373216378153,0.34093400499841664,2,1,000000 111111
6,78,8196,8196,0.9999973333485556,0.3447156539914431,2,1,000000 111111
6,79,8196,8196,0.9998309778086768,0.33287853399815504,2,1,000000 111111
6,80,8196,8196,0.9999480633869055,0.353073291000328,2,1,000000 111111
6,81,8196,8196,0.9999211236714701,0.34672142899944447,2,1,000000 111111
6,82,8196,8196,0.9999999853147425,0.3590379460074473,2,1,000000 111111
6,83,8196,8196,0.9997947754073115,0.3437324980041012,2,1,000000 111111
6,84,8196,8196,0.9999871390381685,0.32486176799284294,2,1,000000 111111
6,85,8196,8196,0.999974024587546,0.33667472600063775,2,1,000000 111111
6,86,8196,8196,0.9999994903953696,0.3541040459967917,2,1,000000 111111
6,87,8196,8196,0.9999914892832453,0.36440393299562857,2,1,000000 111111
6,88,8196,8196,0.9999993901817729,0.34723440700327046,2,1,000000 111111
6,89,8196,8196,0.9999254405107811,0.333478443993954,2,1,000000 111111
6,90,8196,8196,0.9997239077232943,0.3481322190054925,2,1,000000 111111
6,91,8196,8196,0.9999952793439527,0.3483700049982872,2,1,000000 111111
6,92,8196,8196,0.9999866670135196,0.3438458919990808,2,1,000000 111111
6,93,8196,8196,0.9999955180325444,0.3616688490001252,2,1,000000 111111
6,94,8196,8196,0.9999993298959494,0.3609741990076145,2,1,000000 111111
6,95,8196,8196,0.9999374599431071,0.6998225360002834,2,1,000000 111111
6,96,8196,8196,0.9999474347368927,0.5597002389986301,2,1,000000 111111
6,97,8196,8196,0.9999831334052685,0.48104825500922743,2,1,000000 111111
6,98,8196,8196,0.9999841081298628,0.46484317698923405,2,1,000000 111111
6,99,8196,8196,0.9998764863758188,0.5091506809985731,2,1,000000 111111
6,100,8196,8196,0.9999966009142996,0.47426445299061015,2,1,000000 111111
6,101,8196,8196,0.9999995568637319,0.4120150439994177,2,1,000000 111111
6,102,8196,8196,0.9999880688658875,0.39459066800191067,2,1,000000 111111
6,103,8196,8196,0.9999717058540359,0.42400390400143806,2,1,000000 111111
6,104,8196,8196,0.9998070812100037,0.390733991007437,2,1,000000 111111
6,105,8196,8196,0.9999946974744705,0.40483445800782647,2,1,000000 111111
6,106,8196,8196,0.9997975667983686,0.33442705299239606,2,1,000000 111111
6,107,8196,8196,0.9999971272540281,0.37047987899859436,2,1,000000 111111
6,108,8196,8196,0.9999892311485266,0.37240579900390003,2,1,000000 111111
6,109,8196,8196,0.9999828540807463,0.39612528499856126,2,1,000000 111111
6,110,8196,8196,0.9999171794188281,0.3396375430020271,2,1,000000 111111
6,111,8196,8196,0.9999695870940861,0.38336795500072185,2,1,000000 111111
6,112,8196,8196,0.999983711452192,0.4082428279943997,2,1,000000 111111
6,113,8196,8196,0.9999676943080831,0.36754643100721296,2,1,000000 111111
6,114,8196,8196,0.999954576095998,0.3743951200012816,2,1,000000 111111
6,115,8196,8196,0.9999903552173444,0.3852743759925943,2,1,000000 111111
6,116,8196,8196,0.9998664155479638,0.373576033001882,2,1,000000 111111
6,117,8196,8196,0.9997693527696542,0.3677304979937617,2,1,000000 111111
6,118,8196,8196,0.9999975851348584,0.35513024000101723,2,1,000000 111111
6,119,8196,8196,0.9999940829176135,0.36259713300387375,2,1,000000 111111
6,120,8196,8196,0.9999973571661185,0.33644350500253495,2,1,000000 111111
6,121,8196,8196,0.9998998462246945,0.32713281900214497,2,1,000000 111111
6,122,8196,8196,0.9998302080963001,0.33888967300299555,2,1,000000 111111
6,123,8196,8196,0.9999758560640023,0.37221478900755756,2,1,000000 111111
6,124,8196,8196,0.9999829285219675,0.33999088300333824,2,1,000000 111111
6,125,8196,8196,0.9999980621856785,0.35433558699151035,2,1,000000 111111
6,126,8196,8196,0.999999488857255,0.32998425599362236,2,1,000000 111111
6,127,8196,8196,0.9999983129547899,0.34520522798993625,2,1,000000 111111
7,0,8196,8196,0.9998138269552834,0.5377731839980697,2,1,0000000 1111111
7,1,8196,8196,0.9999640632746333,0.35845719899225514,2,1,0000000 1111111
7,2,8196,8196,0.9999988628631669,0.3369807139970362,2,1,0000000 1111111
7,3,8196,8196,0.9999847178784359,0.3659461990027921,2,1,0000000 1111111
7,4,8196,8196,0.9998412118326022,0.5443502819980495,2,1,0000000 1111111
7,5,8196,8196,0.9999724964770821,0.6932858370128088,2,1,0000000 1111111
7,6,8196,8196,0.9999942665953915,0.48003633800544776,2,1,0000000 1111111
7,7,8196,8196,0.9999974381019271,0.593689446002827,2,1,0000000 1111111
7,8,8196,8196,0.9999953430810259,0.5074398900032975,2,1,0000000 1111111
7,9,8196,8196,0.9999940178207893,0.36351349599135574,2,1,0000000 1111111
7,10,8196,8196,0.9999938852266828,0.377153682988137,2,1,0000000 1111111
7,11,8196,8196,0.9999900398796321,0.3740735460014548,2,1,0000000 1111111
7,12,8196,8196,0.9999753970266257,0.38470516199595295,2,1,0000000 1111111
7,13,8196,8196,0.9999999384270538,0.3675436049961718,2,1,0000000 1111111
7,14,8196,8196,0.9999363627117182,0.3656424729997525,2,1,0000000 1111111
7,15,8196,8196,0.9998932985945559,0.37666039100440685,2,1,0000000 1111111
7,16,8196,8196,1.0,0.34542488399893045,2,1,0000000 1111111
7,17,8196,8196,0.9999664515140033,0.368622548005078,2,1,0000000 1111111
7,18,8196,8196,0.9998928407507027,0.37149047599814367,2,1,0000000 1111111
7,19,8196,8196,0.9999382369777817,0.36742433698964305,2,1,0000000 1111111
7,20,8196,8196,0.9997991045446313,0.3531660189910326,2,1,0000000 1111111
7,21,8196,8196,0.9999842444687621,0.4109458980092313,2,1,0000000 1111111
7,22,8196,8196,0.9999998770698202,0.3507708559918683,2,1,0000000 1111111
7,23,8196,8196,0.9999848404739057,0.37970333300472703,2,1,0000000 1111111
7,24,8196,8196,0.9999919411199018,0.3630170160031412,2,1,0000000 1111111
7,25,8196,8196,0.9997459075664569,0.3773949820024427,2,1,0000000 1111111
7,26,8196,8196,0.9999885675963294,0.36702373099979013,2,1,0000000 1111111
7,27,8196,8196,0.9999756980903587,0.358343961997889,2,1,0000000 1111111
7,28,8196,8196,0.9999160965807882,0.35856939799850807,2,1,0000000 1111111
7,29,8196,8196,0.9998508584422038,0.39745341399975587,2,1,0000000 1111111
7,30,8196,8196,0.99999235232682,0.37069305099430494,2,1,0000000 1111111
7,31,8196,8196,0.9999079970247019,0.3812121499940986,2,1,0000000 1111111
7,32,8196,8196,0.9999997617038594,0.3729798069980461,2,1,0000000 1111111
7,33,8196,8196,0.999977102383028,0.3760734149982454,2,1,0000000 1111111
7,34,8196,8196,0.9999995360827528,0.3626649919897318,2,1,0000000 1111111
7,35,8196,8196,0.9999418651743535,0.36131835299602244,2,1,0000000 1111111
7,36,8196,8196,0.9999959144242315,0.3564195520011708,2,1,0000000 1111111
7,37,8196,8196,0.999958052490364,0.3553834249905776,2,1,0000000 1111111
7,38,8196,8196,0.9999758533685925,0.3549929319997318,2,1,0000000 1111111
7,39,8196,8196,0.9999930327976171,0.39838608299032785,2,1,0000000 1111111
7,40,8196,8196,0.9997550689934988,0.34986978700908367,2,1,0000000 1111111
7,41,8196,8196,0.9999747345646665,0.3562078079994535,2,1,0000000 1111111
7,42,8196,8196,0.9999988259962089,0.7100208040064899,2,1,0000000 1111111
7,43,8196,8196,0.9999848410688923,0.628979803994298,2,1,0000000 1111111
7,44,8196,8196,0.9999807118971574,0.4700350050115958,2,1,0000000 1111111
7,45,8196,8196,0.9999812250430297,0.6442985920002684,2,1,0000000 1111111
7,46,8196,8196,0.9999852959788641,0.48089404399797786,2,1,0000000 1111111
7,47,8196,8196,0.999999318373437,0.424319651996484,2,1,0000000 1111111
7,48,8196,8196,0.999980679891064,0.44085521101078484,2,1,0000000 1111111
7,49,8196,8196,0.9999675920416097,0.4293953200103715,2,1,0000000 1111111
7,50,8196,8196,0.9999770010869361,0.39395003698882647,2,1,0000000 1111111
7,51,8196,8196,0.9999946517911505,0.40373995900154114,2,1,0000000 1111111
7,52,8196,8196,0.9999093404690086,0.3797980140079744,2,1,0000000 1111111
7,53,8196,8196,0.9999650197606736,0.40385224600322545,2,1,0000000 1111111
7,54,8196,8196,0.9998389289377123,0.38251699499960523,2,1,0000000 1111111
7,55,8196,8196,0.9999814653489149,0.398654674005229,2,1,0000000 1111111
7,56,8196,8196,0.9999902790989171,0.37644865800393745,2,1,0000000 1111111
7,57,8196,8196,0.9999804588712388,0.39312107700970955,2,1,0000000 1111111
7,58,8196,8196,0.9998921691429405,0.4093488390062703,2,1,0000000 1111111
7,59,8196,8196,0.9999799303429626,0.35419815899513196,2,1,0000000 1111111
7,60,8196,8196,0.9999997554105032,0.38782289301161654,2,1,0000000 1111111
7,61,8196,8196,0.9999874815574236,0.4134360430034576,2,1,0000000 1111111
7,62,8196,8196,0.999907602899039,0.35504012599994894,2,1,0000000 1111111
7,63,8196,8196,0.9998977511026286,0.36348438599088695,2,1,0000000 1111111
7,64,8196,8196,0.9999758901418694,0.3433402540103998,2,1,0000000 1111111
7,65,8196,8196,0.9999130373511584,0.34639206300198566,2,1,0000000 1111111
7,66,8196,8196,0.9999406015989366,0.3717457680031657,2,1,0000000 1111111
7,67,8196,8196,0.9999904834509116,0.35740331200941,2,1,0000000 1111111
7,68,8196,8196,0.9999749229250794,0.3486971340025775,2,1,0000000 1111111
7,69,8196,8196,0.9999014236664783,0.3449519479909213,2,1,0000000 1111111
7,70,8196,8196,0.9999403597302386,0.3695487310033059,2,1,0000000 1111111
7,71,8196,8196,0.9998963342276356,0.3561562389950268,2,1,0000000 1111111
7,72,8196,8196,0.9999607058743177,0.37344993799342774,2,1,0000000 1111111
7,73,8196,8196,0.99997736770402,0.38980904599884525,2,1,0000000 1111111
7,74,8196,8196,0.9999841594576964,0.34094747599738184,2,1,0000000 1111111
7,75,8196,8196,0.9999904211056282,0.35153435899701435,2,1,0000000 1111111
7,76,8196,8196,0.9998722828025725,0.4049837700003991,2,1,0000000 1111111
7,77,8196,8196,0.9998318200923857,0.3859822369995527,2,1,0000000 1111111
7,78,8196,8196,0.9999057422270584,0.621446482007741,2,1,0000000 1111111
7,79,8196,8196,0.9999999849152604,0.5701154849957675,2,1,0000000 1111111
7,80,8196,8196,0.999879894145241,0.48752457099908497,2,1,0000000 1111111
7,81,8196,8196,0.9999996070861918,0.4644180119939847,2,1,0000000 1111111
7,82,8196,8196,0.99998620893542,0.5027635259903036,2,1,0000000 1111111
7,83,8196,8196,0.9997685623651857,0.4682995010080049,2,1,0000000 1111111
7,84,8196,8196,0.9997614968761505,0.3896341319923522,2,1,0000000 1111111
7,85,8196,8196,0.9999999866589011,0.3785579879913712,2,1,0000000 1111111
7,86,8196,8196,0.9999930460601626,0.3904906480020145,2,1,0000000 1111111
7,87,8196,8196,0.9998761234198913,0.3825185930036241,2,1,0000000 1111111
7,88,8196,8196,0.9999998593046412,0.3840295920090284,2,1,0000000 1111111
7,89,8196,8196,0.9999846420191066,0.32982760199229233,2,1,0000000 1111111
7,90,8196,8196,0.9999999081058067,0.35608862299704924,2,1,0000000 1111111
7,91,8196,8196,0.9999995150640084,0.36701864399947226,2,1,0000000 1111111
7,92,8196,8196,0.9999815420182913,0.36825558899727184,2,1,0000000 1111111
7,93,8196,8196,0.9999929083360096,0.38533194799674675,2,1,0000000 1111111
7,94,8196,8196,0.999937298512716,0.3832745569961844,2,1,0000000 1111111
7,95,8196,8196,0.9999736985910997,0.3563476039998932,2,1,0000000 1111111
7,96,8196,8196,0.9999909969181944,0.3348464369919384,2,1,0000000 1111111
7,97,8196,8196,0.999795901600712,0.37395073799416423,2,1,0000000 1111111
7,98,8196,8196,0.9999862182300355,0.36693590100912843,2,1,0000000 1111111
7,99,8196,8196,0.9999923818731671,0.32601823600998614,2,1,0000000 1111111
7,100,8196,8196,0.9999902106097156,0.33905905799474567,2,1,0000000 1111111
7,101,8196,8196,0.9994626776159816,0.36442465300206095,2,1,0000000 1111111
7,102,8196,8196,0.9999751719543648,0.36028779299522284,2,1,0000000 1111111
